timestamp,system_time,left_hip,right_hip,left_knee_angle,right_knee_angle,left_knee_vel,right_knee_vel,left_knee_tff,right_knee_tff,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_theta,L1_theta,L2_theta,L3_theta,L4_theta,R0_theta,R1_theta,R2_theta,R3_theta,R4_theta,L_fk_0_x,L_fk_0_y,L_fk_0_z,L_fk_1_x,L_fk_1_y,L_fk_1_z,L_fk_2_x,L_fk_2_y,L_fk_2_z,L_fk_3_x,L_fk_3_y,L_fk_3_z,L_fk_4_x,L_fk_4_y,L_fk_4_z,L_fk_5_x,L_fk_5_y,L_fk_5_z,R_fk_0_x,R_fk_0_y,R_fk_0_z,R_fk_1_x,R_fk_1_y,R_fk_1_z,R_fk_2_x,R_fk_2_y,R_fk_2_z,R_fk_3_x,R_fk_3_y,R_fk_3_z,R_fk_4_x,R_fk_4_y,R_fk_4_z,R_fk_5_x,R_fk_5_y,R_fk_5_z,gait_phase
0.15,37:06.6,-0.020191686,-0.020191686,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.285,-0.998,0.045,-0.076,0.375,0.131,0.6508,-0.7127,-0.0583,-0.2547,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.020191686,0,0.000191689,0,0,-0.020191686,0,-0.000575066,0,0,0,0,0.002844471,0.184939928,0.003759253,0.002844471,0.184939928,0.003759253,0.502785342,0.17725058,0.003759253,0.502785342,0.17725058,0.003759253,0.992727415,0.169716928,0.003665345,0,0,0,-0.002844471,-0.184939928,-0.003759253,-0.002844471,-0.184939928,-0.003759253,0.497096399,-0.192629276,-0.003759253,0.497096399,-0.192629276,-0.003759253,0.987038283,-0.20017056,-0.003477529,0
0.155,37:06.6,-0.008291427,-0.008291427,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.28,-0.979,0.041,-0.196,0.117,0.047,0.6485,-0.7178,-0.0561,-0.2465,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.008291427,0,0.000191689,0,0,-0.008291427,0,-0.000575066,0,0,0,0,0.000369922,0.184989573,0.001928966,0.000369922,0.184989573,0.001928966,0.500368922,0.183989731,0.001928966,0.500368922,0.183989731,0.001928966,0.990367935,0.183010864,0.001835043,0,0,0,-0.000369922,-0.184989573,-0.001928966,-0.000369922,-0.184989573,-0.001928966,0.499629079,-0.185989416,-0.001928966,0.499629079,-0.185989416,-0.001928966,0.989628012,-0.1869722,-0.001647199,0
0.16,37:06.6,-0.00696242,-0.00696242,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.283,-0.978,0.053,-0.208,0.115,0.044,0.6479,-0.7186,-0.0561,-0.2459,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.00696242,0,0.000191689,0,0,-0.00696242,0,-0.000575066,0,0,0,0,0.000261468,0.184992975,0.001590856,0.000261468,0.184992975,0.001590856,0.500260968,0.184286279,0.001590856,0.500260968,0.184286279,0.001590856,0.990260471,0.183594524,0.001496932,0,0,0,-0.000261468,-0.184992975,-0.001590856,-0.000261468,-0.184992975,-0.001590856,0.499738033,-0.185699671,-0.001590856,0.499738033,-0.185699671,-0.001590856,0.989737459,-0.186394656,-0.001309084,0
0.165,37:06.6,-0.023907434,-0.023907434,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.265,-1.009,0.054,-0.079,0.412,0.164,0.6507,-0.7117,-0.0592,-0.2577,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.023907434,0,0.000191689,0,0,-0.023907434,0,-0.000575066,0,0,0,0,0.003840072,0.18491749,0.003971879,0.003840072,0.18491749,0.003971879,0.503732296,0.174536524,0.003971879,0.503732296,0.174536524,0.003971879,0.993626708,0.164365193,0.003877973,0,0,0,-0.003840072,-0.18491749,-0.003971879,-0.003840072,-0.18491749,-0.003971879,0.496052152,-0.195298456,-0.003971879,0.496052152,-0.195298456,-0.003971879,0.985946325,-0.20547785,-0.003690162,0
0.17,37:06.6,-0.026464845,-0.026464845,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.253,-1.004,0.058,-0.08,0.423,0.176,0.6507,-0.7109,-0.0598,-0.2597,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.026464845,0,0.000191689,0,0,-0.026464845,0,-0.000575066,0,0,0,0,0.004501944,0.184898395,0.004161263,0.004501944,0.184898395,0.004161263,0.504353801,0.1727279,0.004161263,0.504353801,0.1727279,0.004161263,0.994208663,0.160802928,0.004067359,0,0,0,-0.004501944,-0.184898395,-0.004161263,-0.004501944,-0.184898395,-0.004161263,0.495349914,-0.197068889,-0.004161263,0.495349914,-0.197068889,-0.004161263,0.985204498,-0.209002308,-0.003879552,0
0.175,37:06.6,-0.030668268,-0.030668268,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.227,-0.998,0.06,-0.074,0.443,0.186,0.6505,-0.7098,-0.0607,-0.263,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.030668268,0,0.000191689,0,0,-0.030668268,0,-0.000575066,0,0,0,0,0.005582418,0.184864438,0.00435615,0.005582418,0.184864438,0.00435615,0.505354604,0.169772637,0.00435615,0.505354604,0.169772637,0.00435615,0.995131404,0.154984882,0.004262249,0,0,0,-0.005582418,-0.184864438,-0.00435615,-0.005582418,-0.184864438,-0.00435615,0.494189767,-0.19995624,-0.00435615,0.494189767,-0.19995624,-0.00435615,0.983966228,-0.214752835,-0.004074446,0
0.18,37:06.6,-0.032084833,-0.032084833,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.222,-0.997,0.061,-0.08,0.456,0.192,0.6504,-0.7094,-0.061,-0.2641,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.032084833,0,0.000191689,0,0,-0.032084833,0,-0.000575066,0,0,0,0,0.00594669,0.184851581,0.004419245,0.00594669,0.184851581,0.004419245,0.505688162,0.168774859,0.004419245,0.505688162,0.168774859,0.004419245,0.995434868,0.153021914,0.004325344,0,0,0,-0.00594669,-0.184851581,-0.004419245,-0.00594669,-0.184851581,-0.004419245,0.493794782,-0.200928304,-0.004419245,0.493794782,-0.200928304,-0.004419245,0.983541128,-0.216690217,-0.004137543,0
0.185,37:06.6,-0.033513284,-0.033513284,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.215,-0.994,0.062,-0.086,0.458,0.194,0.6504,-0.709,-0.0613,-0.2652,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.033513284,0,0.000191689,0,0,-0.033513284,0,-0.000575066,0,0,0,0,0.006302106,0.184837653,0.004508374,0.006302106,0.184837653,0.004508374,0.506011736,0.167799874,0.004508374,0.506011736,0.167799874,0.004508374,0.995727242,0.151105139,0.004414474,0,0,0,-0.006302106,-0.184837653,-0.004508374,-0.006302106,-0.184837653,-0.004508374,0.493407524,-0.201875432,-0.004508374,0.493407524,-0.201875432,-0.004508374,0.983122646,-0.218579315,-0.004226675,0
0.19,37:06.6,-0.034816071,-0.034816071,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.211,-0.994,0.059,-0.094,0.467,0.196,0.6504,-0.7086,-0.0617,-0.2663,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.034816071,0,0.000191689,0,0,-0.034816071,0,-0.000575066,0,0,0,0,0.006684126,0.184821828,0.004605921,0.006684126,0.184821828,0.004605921,0.506357465,0.16675102,0.004605921,0.506357465,0.16675102,0.004605921,0.996037413,0.149043967,0.004512022,0,0,0,-0.006684126,-0.184821828,-0.004605921,-0.006684126,-0.184821828,-0.004605921,0.492989213,-0.202892635,-0.004605921,0.492989213,-0.202892635,-0.004605921,0.982668751,-0.220609034,-0.004324226,0
0.195,37:06.6,-0.036380075,-0.036380075,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.207,-0.991,0.059,-0.1,0.471,0.201,0.6503,-0.7082,-0.062,-0.2675,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.036380075,0,0.000191689,0,0,-0.036380075,0,-0.000575066,0,0,0,0,0.007072604,0.184805905,0.004664318,0.007072604,0.184805905,0.004664318,0.506706849,0.16568468,0.004664318,0.506706849,0.16568468,0.004664318,0.996348491,0.146948247,0.00457042,0,0,0,-0.007072604,-0.184805905,-0.004664318,-0.007072604,-0.184805905,-0.004664318,0.492561641,-0.203927129,-0.004664318,0.492561641,-0.203927129,-0.004664318,0.982202848,-0.222673025,-0.004382625,0
0.2,37:06.6,-0.037865283,-0.037865283,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.205,-0.986,0.057,-0.106,0.478,0.206,0.6503,-0.7077,-0.0623,-0.2686,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.037865283,0,0.000191689,0,0,-0.037865283,0,-0.000575066,0,0,0,0,0.007431427,0.184788975,0.004775816,0.007431427,0.184788975,0.004775816,0.507027591,0.164697341,0.004775816,0.507027591,0.164697341,0.004775816,0.996631919,0.145009961,0.00468192,0,0,0,-0.007431427,-0.184788975,-0.004775816,-0.007431427,-0.184788975,-0.004775816,0.492164736,-0.20488061,-0.004775816,0.492164736,-0.20488061,-0.004775816,0.981768602,-0.224577678,-0.004494128,0
0.205,37:06.6,-0.039442268,-0.039442268,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.202,-0.982,0.054,-0.11,0.474,0.206,0.6503,-0.7073,-0.0626,-0.2698,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.039442268,0,0.000191689,0,0,-0.039442268,0,-0.000575066,0,0,0,0,0.007811114,0.184771131,0.004859578,0.007811114,0.184771131,0.004859578,0.507364928,0.163652724,0.004859578,0.507364928,0.163652724,0.004859578,0.996927761,0.142959151,0.004765683,0,0,0,-0.007811114,-0.184771131,-0.004859578,-0.007811114,-0.184771131,-0.004859578,0.491742699,-0.205889538,-0.004859578,0.491742699,-0.205889538,-0.004859578,0.981305043,-0.226592969,-0.004577893,0
0.21,37:06.6,-0.041074696,-0.041074696,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.203,-0.977,0.052,-0.105,0.47,0.212,0.6503,-0.7068,-0.0629,-0.271,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.041074696,0,0.000191689,0,0,-0.041074696,0,-0.000575066,0,0,0,0,0.00819413,0.184751694,0.004966668,0.00819413,0.184751694,0.004966668,0.507703077,0.16259741,0.004966668,0.507703077,0.16259741,0.004966668,0.997221947,0.140888732,0.004872774,0,0,0,-0.00819413,-0.184751694,-0.004966668,-0.00819413,-0.184751694,-0.004966668,0.491314816,-0.206905978,-0.004966668,0.491314816,-0.206905978,-0.004966668,0.980833168,-0.22862473,-0.004684987,0
0.215,37:06.6,-0.04249729,-0.04249729,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.207,-0.974,0.054,-0.097,0.466,0.217,0.6502,-0.7064,-0.0632,-0.2721,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.04249729,0,0.000191689,0,0,-0.04249729,0,-0.000575066,0,0,0,0,0.008559009,0.184733544,0.005026023,0.008559009,0.184733544,0.005026023,0.508023216,0.161592546,0.005026023,0.508023216,0.161592546,0.005026023,0.997498248,0.138916917,0.00493213,0,0,0,-0.008559009,-0.184733544,-0.005026023,-0.008559009,-0.184733544,-0.005026023,0.490905198,-0.207874543,-0.005026023,0.490905198,-0.207874543,-0.005026023,0.980379686,-0.230560365,-0.004744345,0
0.22,37:06.6,-0.044076769,-0.044076769,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.211,-0.97,0.054,-0.086,0.465,0.222,0.6502,-0.706,-0.0635,-0.2733,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.044076769,0,0.000191689,0,0,-0.044076769,0,-0.000575066,0,0,0,0,0.008938888,0.184713304,0.005107994,0.008938888,0.184713304,0.005107994,0.508354436,0.160544932,0.005107994,0.508354436,0.160544932,0.005107994,0.99778179,0.136862519,0.005014102,0,0,0,-0.008938888,-0.184713304,-0.005107994,-0.008938888,-0.184713304,-0.005107994,0.49047666,-0.208881676,-0.005107994,0.49047666,-0.208881676,-0.005107994,0.97990344,-0.232574447,-0.004826319,0
0.225,37:06.6,-0.045771595,-0.045771595,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.217,-0.969,0.055,-0.072,0.464,0.224,0.6501,-0.7056,-0.0637,-0.2745,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.045771595,0,0.000191689,0,0,-0.045771595,0,-0.000575066,0,0,0,0,0.009301284,0.184694136,0.005153868,0.009301284,0.184694136,0.005153868,0.508668444,0.159545768,0.005153868,0.508668444,0.159545768,0.005153868,0.998048382,0.134902982,0.005059977,0,0,0,-0.009301284,-0.184694136,-0.005153868,-0.009301284,-0.184694136,-0.005153868,0.490065875,-0.209842503,-0.005153868,0.490065875,-0.209842503,-0.005153868,0.979445215,-0.234495739,-0.004872195,0
0.23,37:06.6,-0.047329518,-0.047329518,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.223,-0.966,0.057,-0.056,0.459,0.228,0.6499,-0.7052,-0.064,-0.2757,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.047329518,0,0.000191689,0,0,-0.047329518,0,-0.000575066,0,0,0,0,0.009699206,0.184672892,0.005181538,0.009699206,0.184672892,0.005181538,0.509011015,0.158448534,0.005181538,0.509011015,0.158448534,0.005181538,0.998336718,0.132751291,0.005087647,0,0,0,-0.009699206,-0.184672892,-0.005181538,-0.009699206,-0.184672892,-0.005181538,0.489612604,-0.21089725,-0.005181538,0.489612604,-0.21089725,-0.005181538,0.978937682,-0.236604998,-0.004899866,0
0.235,37:06.6,-0.048698891,-0.048698891,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.234,-0.965,0.064,-0.042,0.453,0.228,0.6498,-0.7049,-0.0643,-0.2768,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.048698891,0,0.000191689,0,0,-0.048698891,0,-0.000575066,0,0,0,0,0.010060805,0.184652609,0.005214791,0.010060805,0.184652609,0.005214791,0.509320299,0.157450435,0.005214791,0.509320299,0.157450435,0.005214791,0.998594737,0.130794948,0.0051209,0,0,0,-0.010060805,-0.184652609,-0.005214791,-0.010060805,-0.184652609,-0.005214791,0.489198688,-0.211854784,-0.005214791,0.489198688,-0.211854784,-0.005214791,0.978472479,-0.238520842,-0.00493312,0
0.24,37:06.6,-0.050201523,-0.050201523,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.244,-0.963,0.07,-0.026,0.448,0.228,0.6496,-0.7046,-0.0646,-0.278,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.050201523,0,0.000191689,0,0,-0.050201523,0,-0.000575066,0,0,0,0,0.010455225,0.184630623,0.00521741,0.010455225,0.184630623,0.00521741,0.509655471,0.156362013,0.00521741,0.509655471,0.156362013,0.00521741,0.998871853,0.128661421,0.005123519,0,0,0,-0.010455225,-0.184630623,-0.00521741,-0.010455225,-0.184630623,-0.00521741,0.488745021,-0.212899232,-0.00521741,0.488745021,-0.212899232,-0.00521741,0.977960732,-0.240610399,-0.004935739,0
0.245,37:06.6,-0.051548013,-0.051548013,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.258,-0.961,0.073,-0.005,0.442,0.228,0.6493,-0.7043,-0.0649,-0.2791,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.051548013,0,0.000191689,0,0,-0.051548013,0,-0.000575066,0,0,0,0,0.010834754,0.184609329,0.005196521,0.010834754,0.184609329,0.005196521,0.509975838,0.155314652,0.005196521,0.509975838,0.155314652,0.005196521,0.999134246,0.126608503,0.00510263,0,0,0,-0.010834754,-0.184609329,-0.005196521,-0.010834754,-0.184609329,-0.005196521,0.488306331,-0.213904006,-0.005196521,0.488306331,-0.213904006,-0.005196521,0.977464049,-0.242620686,-0.00491485,0
0.25,37:06.6,-0.006249147,-0.006249147,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.284,-0.981,0.06,-0.216,0.109,0.045,0.6476,-0.7191,-0.0561,-0.2456,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.006249147,0,0.000191689,0,0,-0.006249147,0,-0.000575066,0,0,0,0,0.000205186,0.184994605,0.001397805,0.000205186,0.184994605,0.001397805,0.500204878,0.184440034,0.001397805,0.500204878,0.184440034,0.001397805,0.990204568,0.183897264,0.00130388,0,0,0,-0.000205186,-0.184994605,-0.001397805,-0.000205186,-0.184994605,-0.001397805,0.499794507,-0.185549177,-0.001397805,0.499794507,-0.185549177,-0.001397805,0.989794122,-0.186094786,-0.001116031,0
0.255,37:06.6,-0.054283356,-0.054283356,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.284,-0.958,0.079,0.018,0.442,0.227,0.6488,-0.7039,-0.0655,-0.2814,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.054283356,0,0.000191689,0,0,-0.054283356,0,-0.000575066,0,0,0,0,0.011601214,0.184564654,0.005128371,0.011601214,0.184564654,0.005128371,0.510616375,0.153197969,0.005128371,0.510616375,0.153197969,0.005128371,0.999651387,0.122461216,0.005034479,0,0,0,-0.011601214,-0.184564654,-0.005128371,-0.011601214,-0.184564654,-0.005128371,0.487413948,-0.21593134,-0.005128371,0.487413948,-0.21593134,-0.005128371,0.976448235,-0.246678482,-0.004846697,0
0.26,37:06.6,-0.055572216,-0.055572216,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.297,-0.958,0.08,0.022,0.438,0.228,0.6485,-0.7037,-0.0658,-0.2825,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.055572216,0,0.000191689,0,0,-0.055572216,0,-0.000575066,0,0,0,0,0.011976876,0.184541937,0.005082109,0.011976876,0.184541937,0.005082109,0.51092717,0.152159782,0.005082109,0.51092717,0.152159782,0.005082109,0.999898616,0.120427845,0.004988217,0,0,0,-0.011976876,-0.184541937,-0.005082109,-0.011976876,-0.184541937,-0.005082109,0.486973418,-0.216924093,-0.005082109,0.486973418,-0.216924093,-0.005082109,0.975944124,-0.248666325,-0.004800433,0
0.265,37:06.6,-0.027826635,-0.027826635,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.244,-1.002,0.061,-0.077,0.427,0.181,0.6506,-0.7106,-0.0601,-0.2608,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.027826635,0,0.000191689,0,0,-0.027826635,0,-0.000575066,0,0,0,0,0.004863091,0.18488833,0.004201883,0.004863091,0.18488833,0.004201883,0.504690221,0.171741449,0.004201883,0.504690221,0.171741449,0.004201883,0.994520855,0.158859638,0.004107979,0,0,0,-0.004863091,-0.18488833,-0.004201883,-0.004863091,-0.18488833,-0.004201883,0.494964038,-0.198035211,-0.004201883,0.494964038,-0.198035211,-0.004201883,0.984794376,-0.210925551,-0.003920173,0
0.27,37:06.6,-0.05284955,-0.05284955,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.272,-0.96,0.077,0.007,0.441,0.228,0.6491,-0.7041,-0.0652,-0.2802,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.05284955,0,0.000191689,0,0,-0.05284955,0,-0.000575066,0,0,0,0,0.011201631,0.184587956,0.005177825,0.011201631,0.184587956,0.005177825,0.510283513,0.154301414,0.005177825,0.510283513,0.154301414,0.005177825,0.999383908,0.124623227,0.005083934,0,0,0,-0.011201631,-0.184587956,-0.005177825,-0.011201631,-0.184587956,-0.005177825,0.487880252,-0.214874498,-0.005177825,0.487880252,-0.214874498,-0.005177825,0.976979938,-0.244563177,-0.004896153,0
0.275,37:06.6,-0.098261434,-0.098261434,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.381,-0.919,-0.017,-0.053,0.057,0.043,0.6418,-0.6954,-0.0721,-0.3149,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.098261434,0,0.000191689,0,0,-0.098261434,0,-0.000575066,0,0,0,0,0.022231088,0.183606561,0.004405638,0.022231088,0.183606561,0.004405638,0.518605807,0.123505496,0.004405638,0.518605807,0.123505496,0.004405638,1.005053292,0.064608674,0.004311737,0,0,0,-0.022231088,-0.183606561,-0.004405638,-0.022231088,-0.183606561,-0.004405638,0.474143632,-0.243707626,-0.004405638,0.474143632,-0.243707626,-0.004405638,0.96058997,-0.302613321,-0.004123936,0
0.28,37:06.6,0.017395147,0.017395147,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.28,-0.981,0.107,-0.103,0.11,0.051,0.6397,-0.7296,-0.0575,-0.2346,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,0.017395147,0,0.000191689,0,0,0.017395147,0,-0.000575066,0,0,0,0,-0.001534288,0.184971302,-0.002874634,-0.001534288,0.184971302,-0.002874634,0.498448512,0.189118527,-0.002874634,0.498448512,0.189118527,-0.002874634,0.988431659,0.193181349,-0.00296855,0,0,0,0.001534288,-0.184971302,0.002874634,0.001534288,-0.184971302,0.002874634,0.501517088,-0.180824076,0.002874634,0.501517088,-0.180824076,0.002874634,0.991500115,-0.176755417,0.003156382,0
0.285,37:06.6,-0.091275945,-0.091275945,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.318,-0.936,0.004,0.008,-0.398,-0.006,0.6469,-0.6997,-0.0565,-0.2977,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.091275945,0,0.000191689,0,0,-0.091275945,0,-0.000575066,0,0,0,0,0.013402965,0.184466583,0.004176148,0.013402965,0.184466583,0.004176148,0.512088373,0.14823312,0.004176148,0.512088373,0.14823312,0.004176148,1.000800218,0.112726441,0.004082244,0,0,0,-0.013402965,-0.184466583,-0.004176148,-0.013402965,-0.184466583,-0.004176148,0.485282443,-0.220700047,-0.004176148,0.485282443,-0.220700047,-0.004176148,0.973993601,-0.256215179,-0.003894437,0
0.29,37:06.6,-0.098894249,-0.098894249,0.000191689,-0.000575066,0.03663063,0.153846741,-0.003663063,0.003663063,-0.343,-0.997,0.009,-0.09,-0.229,-0.033,0.6432,-0.6949,-0.0704,-0.3135,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0,-0.098894249,0,0.000191689,0,0,-0.098894249,0,-0.000575066,0,0,0,0,0.021352054,0.183700645,0.004812768,0.021352054,0.183700645,0.004812768,0.518008376,0.125972853,0.004812768,0.518008376,0.125972853,0.004812768,1.004731845,0.069402045,0.004718872,0,0,0,-0.021352054,-0.183700645,-0.004812768,-0.021352054,-0.183700645,-0.004812768,0.475304268,-0.241428437,-0.004812768,0.475304268,-0.241428437,-0.004812768,0.962026536,-0.298008946,-0.004531081,0
