time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_a,L0_alpha,L0_d,L0_theta,L0_theta_sin,L0_theta_cos,L1_a,L1_alpha,L1_d,L1_theta,L1_theta_sin,L1_theta_cos,L2_a,L2_alpha,L2_d,L2_theta,L2_theta_sin,L2_theta_cos,L3_a,L3_alpha,L3_d,L3_theta,L3_theta_sin,L3_theta_cos,L4_a,L4_alpha,L4_d,L4_theta,L4_theta_sin,L4_theta_cos,R0_a,R0_alpha,R0_d,R0_theta,R0_theta_sin,R0_theta_cos,R1_a,R1_alpha,R1_d,R1_theta,R1_theta_sin,R1_theta_cos,R2_a,R2_alpha,R2_d,R2_theta,R2_theta_sin,R2_theta_cos,R3_a,R3_alpha,R3_d,R3_theta,R3_theta_sin,R3_theta_cos,R4_a,R4_alpha,R4_d,R4_theta,R4_theta_sin,R4_theta_cos,L_hip_x,L_hip_y,L_hip_z,R_hip_x,R_hip_y,R_hip_z,L_thigh_x,L_thigh_y,L_thigh_z,R_thigh_x,R_thigh_y,R_thigh_z,L_knee_x,L_knee_y,L_knee_z,R_knee_x,R_knee_y,R_knee_z,L_shank_x,L_shank_y,L_shank_z,R_shank_x,R_shank_y,R_shank_z,L_ankle_x,L_ankle_y,L_ankle_z,R_ankle_x,R_ankle_y,R_ankle_z,left_knee_angle,right_knee_angle,gait_phase
2.129999999999977,-0.421,-0.939,-0.049,0.17,0.303,-0.015,0.6923,-0.6769,0.0471,-0.2453,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1255532227874926,-0.1252236206377462,0.9921285424955648,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043527603,-0.043513859357072,0.9990528234502184,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.165014027856967,-0.1642661683099181,0.986416051141088,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.015148163,-0.0151475836731252,0.9998852687728056,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0291967904684655,0.1819308848995284,0.0165438975460753,0.0291967904684655,-0.1819308848995284,-0.0165438975460753,-0.0291967904684655,0.1819308848995284,0.0165438975460753,0.0291967904684655,-0.1819308848995284,-0.0165438975460753,0.4639906690229038,0.2625596900206567,0.0002612200884851,0.522916471635176,-0.103003398018666,-0.0131781519655225,0.4639906690229038,0.2625596900206567,0.0002612200884851,0.522916471635176,-0.103003398018666,-0.0131781519655225,-0.043527603,-0.015148163,0.0
2.1349999999999767,-0.423,-0.939,-0.047,0.177,0.316,-0.013,0.6925,-0.6768,0.0477,-0.2448,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1255034658333535,-0.125174255188366,0.9921347720133782,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043527603,-0.043513859357072,0.9990528234502184,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1650013449377861,-0.1642536576616514,0.9864181344362892,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.015148163,-0.0151475836731252,0.9998852687728056,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0294847950237175,0.1818790406498381,0.0166030549810535,0.0294847950237175,-0.1818790406498381,-0.0166030549810535,-0.0294847950237175,0.1818790406498381,0.0166030549810535,0.0294847950237175,-0.1818790406498381,-0.0166030549810535,0.4635710356252767,0.2632998654871884,0.0002752521332784,0.5230784851918614,-0.1021662844368807,-0.0132645638356475,0.4635710356252767,0.2632998654871884,0.0002752521332784,0.5230784851918614,-0.1021662844368807,-0.0132645638356475,-0.043527603,-0.015148163,0.0
2.1399999999999766,-0.421,-0.937,-0.042,0.178,0.318,-0.014,0.6928,-0.6767,0.0484,-0.2442,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1254010018496613,-0.1250725964503499,0.992147592658052,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043527603,-0.043513859357072,0.9990528234502184,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1649433896087343,-0.1641964891982702,0.986427652154461,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.015148163,-0.0151475836731252,0.9998852687728056,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0298283652893832,0.1818154558548777,0.0166855816933697,0.0298283652893832,-0.1818154558548777,-0.0166855816933697,-0.0298283652893832,0.1818154558548777,0.0166855816933697,0.0298283652893832,-0.1818154558548777,-0.0166855816933697,0.4630684512531466,0.2641827343001463,0.0003038942418577,0.5232700195604898,-0.1011655671194501,-0.013379635965322,0.4630684512531466,0.2641827343001463,0.0003038942418577,0.5232700195604898,-0.1011655671194501,-0.013379635965322,-0.043527603,-0.015148163,0.0
2.1449999999999765,-0.423,-0.94,-0.051,0.158,0.283,-0.019,0.6918,-0.6771,0.0458,-0.2462,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1253917274902392,-0.1250633949115969,0.992148752583596,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1647768524810796,-0.1640322100942375,0.9864549832869212,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286152045220672,0.1820356634678736,0.0164069282917705,0.0286152045220672,-0.1820356634678736,-0.0164069282917705,-0.0286152045220672,0.1820356634678736,0.0164069282917705,0.0286152045220672,-0.1820356634678736,-0.0164069282917705,0.4648343926340343,0.2610630976396612,0.0002155813834789,0.5225854170756785,-0.104694033963164,-0.0129861892932042,0.4648343926340343,0.2610630976396612,0.0002155813834789,0.5225854170756785,-0.104694033963164,-0.0129861892932042,-0.043144226,-0.014764786,0.0
2.1499999999999764,-0.424,-0.938,-0.049,0.155,0.278,-0.024,0.6916,-0.6773,0.0452,-0.2467,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1253895275765661,-0.1250612122696877,0.9921490277098678,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1647368198360287,-0.1639927195606033,0.9864615491397104,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0283296302845634,0.1820879213020245,0.0163224068031545,0.0283296302845634,-0.1820879213020245,-0.0163224068031545,-0.0283296302845634,0.1820879213020245,0.0163224068031545,0.0283296302845634,-0.1820879213020245,-0.0163224068031545,0.4652470522492514,0.2603270046956123,0.0001760670122057,0.5224209782674731,-0.1055251820942478,-0.0128746809681706,0.4652470522492514,0.2603270046956123,0.0001760670122057,0.5224209782674731,-0.1055251820942478,-0.0128746809681706,-0.043144226,-0.014764786,0.0
2.1549999999999763,-0.423,-0.939,-0.049,0.15,0.274,-0.029,0.6913,-0.6774,0.0446,-0.2471,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1252953174605239,-0.1249677412398011,0.9921608053382386,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1646069515041458,-0.1638646080621772,0.9864828382818572,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0280618200980505,0.1821367850337476,0.0162396363984863,0.0280618200980505,-0.1821367850337476,-0.0162396363984863,-0.0280618200980505,0.1821367850337476,0.0162396363984863,0.0280618200980505,-0.1821367850337476,-0.0162396363984863,0.465632919982181,0.2596362175331139,0.0001355506005059,0.5222656193932287,-0.1063044508919674,-0.0127666174206178,0.465632919982181,0.2596362175331139,0.0001355506005059,0.5222656193932287,-0.1063044508919674,-0.0127666174206178,-0.043144226,-0.014764786,0.0
2.159999999999976,-0.422,-0.937,-0.05,0.149,0.274,-0.034,0.6911,-0.6775,0.044,-0.2475,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.125187019641987,-0.1248602916563182,0.9921743332537378,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1644643260451429,-0.1637239088283771,0.9865061995131896,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277985917846652,0.1821821857396624,0.0161830001516614,0.0277985917846652,-0.1821821857396624,-0.0161830001516614,-0.0277985917846652,0.1821821857396624,0.0161830001516614,0.0277985917846652,-0.1821821857396624,-0.0161830001516614,0.4660105820257149,0.2589577629074374,0.000120291436607,0.5221117622644046,-0.1070672435105849,-0.0126851516428808,0.4660105820257149,0.2589577629074374,0.000120291436607,0.5221117622644046,-0.1070672435105849,-0.0126851516428808,-0.043144226,-0.014764786,0.0
2.164999999999976,-0.422,-0.937,-0.05,0.144,0.278,-0.043,0.6909,-0.6776,0.0434,-0.248,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1252338956561717,-0.1249068006972389,0.9921684792108548,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1644735985902638,-0.1637330562445855,0.9865046813334478,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0275100993787207,0.1822312018906016,0.0161240035251699,0.0275100993787207,-0.1822312018906016,-0.0161240035251699,-0.0275100993787207,0.1822312018906016,0.0161240035251699,0.0275100993787207,-0.1822312018906016,-0.0161240035251699,0.4664231702273492,0.2582138937035728,0.0001066466548177,0.5219418952038227,-0.1079023827475114,-0.0125989614036697,0.4664231702273492,0.2582138937035728,0.0001066466548177,0.5219418952038227,-0.1079023827475114,-0.0125989614036697,-0.043144226,-0.014764786,0.0
2.169999999999976,-0.424,-0.935,-0.053,0.139,0.274,-0.047,0.6907,-0.6776,0.0427,-0.2484,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1250579483401181,-0.124732229383751,0.992190440869574,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1642605542425847,-0.163522883284109,0.9865395413476602,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0272179945292657,0.1822773593099509,0.0160979830039637,0.0272179945292657,-0.1822773593099509,-0.0160979830039637,-0.0272179945292657,0.1822773593099509,0.0160979830039637,0.0272179945292657,-0.1822773593099509,-0.0160979830039637,0.4668389504020728,0.2574614115286078,0.0001263375942247,0.5217685077243552,-0.1087439018859542,-0.0125454433846448,0.4668389504020728,0.2574614115286078,0.0001263375942247,0.5217685077243552,-0.1087439018859542,-0.0125454433846448,-0.043144226,-0.014764786,0.0
2.174999999999976,-0.426,-0.932,-0.056,0.136,0.269,-0.052,0.6906,-0.6777,0.0421,-0.2488,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.124935462507791,-0.1246106991764129,0.9922057113576628,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1641049083051481,-0.1633693304322729,0.9865649810702338,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0269593030138338,0.1823184799720227,0.016067602238649,0.0269593030138338,-0.1823184799720227,-0.016067602238649,-0.0269593030138338,0.1823184799720227,0.016067602238649,0.0269593030138338,-0.1823184799720227,-0.016067602238649,0.4672061972345343,0.2567943742166117,0.000136514995504,0.5216138736981671,-0.1094894911045672,-0.0124907206859854,0.4672061972345343,0.2567943742166117,0.000136514995504,0.5216138736981671,-0.1094894911045672,-0.0124907206859854,-0.043144226,-0.014764786,0.0
2.179999999999976,-0.431,-0.928,-0.057,0.136,0.266,-0.055,0.6904,-0.6778,0.0415,-0.2491,-0.123,-0.985,-0.04,0.071,0.103,-0.032,-0.4733,0.5207,0.4669,0.5354,-0.183,-0.968,-0.148,-0.053,0.092,-0.012,-0.7394,0.5949,-0.2627,-0.1738,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1246703220841766,-0.1243476209568418,0.9922387158150872,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043144226,-0.0431308422943702,0.9990694322433142,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.163808338219435,-0.1630767375910865,0.9866133881397758,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.014764786,-0.0147642495546489,0.9998910025273196,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267209490974602,0.182358313970766,0.0160136256066658,0.0267209490974602,-0.182358313970766,-0.0160136256066658,-0.0267209490974602,0.182358313970766,0.0160136256066658,0.0267209490974602,-0.182358313970766,-0.0160136256066658,0.467544121538174,0.256178609546604,0.0001201077252365,0.5214705401597287,-0.1101787662921612,-0.0124143144739477,0.467544121538174,0.256178609546604,0.0001201077252365,0.5214705401597287,-0.1101787662921612,-0.0124143144739477,-0.043144226,-0.014764786,0.0
2.184999999999976,-0.428,-0.924,-0.056,0.137,0.264,-0.056,0.6902,-0.6779,0.0409,-0.2495,-0.128,-0.992,-0.048,0.078,0.118,-0.029,-0.4732,0.5196,0.4653,0.5379,-0.187,-0.963,-0.143,-0.07,0.096,-0.015,-0.7394,0.5949,-0.2632,-0.173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1196401556916704,-0.1193549430091143,0.992851649331002,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.042760849,-0.0427478188923869,0.9990858941952608,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.162383302776608,-0.161670613438414,0.9868447764215236,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01553154,-0.015530915565241,0.9998793880572324,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0264573403746926,0.1824016862098683,0.0159572556567336,0.0264573403746926,-0.1824016862098683,-0.0159572556567336,-0.0264573403746926,0.1824016862098683,0.0159572556567336,0.0264573403746926,-0.1824016862098683,-0.0159572556567336,0.4678028398321304,0.255695146238254,-0.0023441917993039,0.5213072664018492,-0.1108850273271393,-0.01297091790472,0.4678028398321304,0.255695146238254,-0.0023441917993039,0.5213072664018492,-0.1108850273271393,-0.01297091790472,-0.042760849,-0.01553154,0.0
2.1899999999999755,-0.433,-0.914,-0.04,0.154,0.255,-0.056,0.6896,-0.6782,0.039,-0.2506,-0.128,-0.992,-0.048,0.078,0.118,-0.029,-0.4732,0.5196,0.4653,0.5379,-0.187,-0.963,-0.143,-0.07,0.096,-0.015,-0.7394,0.5949,-0.2632,-0.173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1190514064621957,-0.1187703817136154,0.9929217473837512,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.042760849,-0.0427478188923869,0.9990858941952608,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1616679987834131,-0.160964678129197,0.9869601675826456,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01553154,-0.015530915565241,0.9998793880572324,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0256651920688614,0.1825288394147983,0.0157962241676674,0.0256651920688614,-0.1825288394147983,-0.0157962241676674,-0.0256651920688614,0.1825288394147983,0.0157962241676674,0.0256651920688614,-0.1825288394147983,-0.0157962241676674,0.4689180100921492,0.2536439876130391,-0.0023722055086377,0.5208217372102946,-0.1131700300338158,-0.0127382240283272,0.4689180100921492,0.2536439876130391,-0.0023722055086377,0.5208217372102946,-0.1131700300338158,-0.0127382240283272,-0.042760849,-0.01553154,0.0
2.1949999999999754,-0.432,-0.916,-0.046,0.148,0.253,-0.058,0.6898,-0.6781,0.0396,-0.2502,-0.128,-0.992,-0.048,0.078,0.118,-0.029,-0.4732,0.5196,0.4653,0.5379,-0.187,-0.963,-0.143,-0.07,0.096,-0.015,-0.7394,0.5949,-0.2632,-0.173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1191569269622607,-0.1188751546515013,0.992909209145822,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.042760849,-0.0427478188923869,0.9990858941952608,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1618158341864547,-0.1611105840238599,0.9869363605195072,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01553154,-0.015530915565241,0.9998793880572324,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259290341733606,0.1824866746048882,0.0158524060787729,0.0259290341733606,-0.1824866746048882,-0.0158524060787729,-0.0259290341733606,0.1824866746048882,0.0158524060787729,0.0259290341733606,-0.1824866746048882,-0.0158524060787729,0.4685476290031976,0.2543276390494272,-0.002360375187549,0.520984522210369,-0.1124091622414197,-0.0128182628080287,0.4685476290031976,0.2543276390494272,-0.002360375187549,0.520984522210369,-0.1124091622414197,-0.0128182628080287,-0.042760849,-0.01553154,0.0
2.1999999999999758,-0.433,-0.92,-0.052,0.145,0.259,-0.056,0.69,-0.678,0.0402,-0.2499,-0.128,-0.992,-0.048,0.078,0.118,-0.029,-0.4732,0.5196,0.4653,0.5379,-0.187,-0.963,-0.143,-0.07,0.096,-0.015,-0.7394,0.5949,-0.2632,-0.173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1194180644464833,-0.1191344364082784,0.9928781325327304,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.042760849,-0.0427478188923869,0.9990858941952608,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1621152788617919,-0.1614061096343372,0.9868880725658348,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01553154,-0.015530915565241,0.9998793880572324,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0261676372382616,0.182447935376,0.0159061509612366,0.0261676372382616,-0.182447935376,-0.0159061509612366,-0.0261676372382616,0.182447935376,0.0159061509612366,0.0261676372382616,-0.182447935376,-0.0159061509612366,0.4682116733397017,0.2549457231618138,-0.0023467402788014,0.5211308034399716,-0.1117203692268374,-0.0128935955353292,0.4682116733397017,0.2549457231618138,-0.0023467402788014,0.5211308034399716,-0.1117203692268374,-0.0128935955353292,-0.042760849,-0.01553154,0.0
2.204999999999975,-0.436,-0.908,-0.026,0.16,0.233,-0.054,0.6889,-0.6787,0.0372,-0.2516,-0.128,-0.992,-0.048,0.078,0.118,-0.029,-0.4732,0.5196,0.4653,0.5379,-0.187,-0.963,-0.143,-0.07,0.096,-0.015,-0.7394,0.5949,-0.2632,-0.173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1183300355865675,-0.1180540860427729,0.9930071665242932,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.042760849,-0.0427478188923869,0.9990858941952608,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1608245676497671,-0.1601321880416776,0.9870955791375954,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01553154,-0.015530915565241,0.9998793880572324,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024924206446883,0.1826520858260249,0.0155563323568107,0.024924206446883,-0.1826520858260249,-0.0155563323568107,-0.024924206446883,0.1826520858260249,0.0155563323568107,0.024924206446883,-0.1826520858260249,-0.0155563323568107,0.4699538352777961,0.2517185110294542,-0.0024867474347761,0.520358987418338,-0.1153125552593163,-0.0124313640654977,0.4699538352777961,0.2517185110294542,-0.0024867474347761,0.520358987418338,-0.1153125552593163,-0.0124313640654977,-0.042760849,-0.01553154,0.0
2.209999999999975,-0.437,-0.91,-0.029,0.162,0.239,-0.056,0.6891,-0.6785,0.0378,-0.2513,-0.128,-0.992,-0.048,0.078,0.118,-0.029,-0.4732,0.5196,0.4653,0.5379,-0.187,-0.963,-0.143,-0.07,0.096,-0.015,-0.7394,0.5949,-0.2632,-0.173,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1186443227571181,-0.1183661696198582,0.992970014597381,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.042760849,-0.0427478188923869,0.9990858941952608,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.1611778823912207,-0.1604809334589997,0.9870389404659412,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01553154,-0.015530915565241,0.9998793880572324,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0251603066542059,0.1826129865878254,0.0156350918942287,0.0251603066542059,-0.1826129865878254,-0.0156350918942287,-0.0251603066542059,0.1826129865878254,0.0156350918942287,0.0251603066542059,-0.1826129865878254,-0.0156350918942287,0.4696247016480072,0.2523324138085453,-0.0024479672328515,0.5205073513003565,-0.1146301007276088,-0.0125314504134707,0.4696247016480072,0.2523324138085453,-0.0024479672328515,0.5205073513003565,-0.1146301007276088,-0.0125314504134707,-0.042760849,-0.01553154,0.0
